country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-05-2025 14:00:00",10.532400,76.215900,SO2,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-05-2025 14:00:00",10.532400,76.215900,OZONE,29,33,33
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","01-05-2025 14:00:00",23.264759,77.381568,NH3,2,10,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","01-05-2025 14:00:00",23.264759,77.381568,CO,2,51,35
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","01-05-2025 14:00:00",23.210494,77.425409,PM2.5,22,85,43
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","01-05-2025 14:00:00",23.210494,77.425409,CO,4,28,12
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-05-2025 14:00:00",12.21041,76.37376,PM2.5,18,52,33
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-05-2025 14:00:00",12.21041,76.37376,NH3,3,6,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","01-05-2025 14:00:00",12.733409,77.298051,PM2.5,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","01-05-2025 14:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","01-05-2025 14:00:00",12.733409,77.298051,CO,23,48,23
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-05-2025 14:00:00",13.940000,75.555917,NO2,17,25,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","01-05-2025 14:00:00",16.7602,77.1428,PM10,42,137,72
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2025 14:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2025 14:00:00",11.875000,75.373200,CO,26,30,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","01-05-2025 14:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","01-05-2025 14:00:00",8.8787,76.6073,SO2,1,4,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","01-05-2025 14:00:00",8.563700,76.886500,CO,18,38,24
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","01-05-2025 14:00:00",8.5149093,76.9435879,NO2,7,19,10
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-05-2025 14:00:00",12.917348,77.622813,NO2,2,12,5
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-05-2025 14:00:00",12.917348,77.622813,SO2,7,10,8
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","01-05-2025 14:00:00",11.55358,76.55521,NO2,28,30,29
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-05-2025 14:00:00",13.428828,77.731418,PM10,25,104,49
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","01-05-2025 14:00:00",13.328028,75.797056,CO,11,12,11
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","01-05-2025 14:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2025 14:00:00",15.888653,74.541751,NO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2025 14:00:00",15.888653,74.541751,CO,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","01-05-2025 14:00:00",12.9135218,77.5950804,CO,21,28,23
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","01-05-2025 14:00:00",22.9682591,76.064118,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","01-05-2025 14:00:00",22.9682591,76.064118,OZONE,8,85,38
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","01-05-2025 14:00:00",26.203442,78.193251,NH3,1,2,2
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","01-05-2025 14:00:00",26.200388,78.147714,PM2.5,57,97,81
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","01-05-2025 14:00:00",26.200388,78.147714,NH3,2,3,3
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","01-05-2025 14:00:00",26.200388,78.147714,CO,15,98,52
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-05-2025 14:00:00",22.4310,75.5213,PM2.5,38,100,61
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-05-2025 14:00:00",22.4310,75.5213,PM10,74,500,148
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","01-05-2025 14:00:00",22.7084,75.8815,PM2.5,41,135,59
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","01-05-2025 14:00:00",22.76726,75.88710,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-05-2025 14:00:00",23.142888,79.916147,PM2.5,35,127,56
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-05-2025 14:00:00",23.142888,79.916147,CO,23,68,36
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","01-05-2025 14:00:00",23.168606,79.932247,PM2.5,20,43,30
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","01-05-2025 14:00:00",23.218135,79.957770,PM2.5,17,37,23
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","01-05-2025 14:00:00",23.218135,79.957770,PM10,33,116,62
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","01-05-2025 14:00:00",23.218135,79.957770,NH3,2,3,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-05-2025 14:00:00",23.50016,80.23284,NO2,10,55,27
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-05-2025 14:00:00",23.50016,80.23284,SO2,16,35,24
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-05-2025 14:00:00",23.50016,80.23284,OZONE,31,130,67
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","01-05-2025 14:00:00",22.624758,75.675238,NO2,7,50,23
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","01-05-2025 14:00:00",23.838586,78.759431,NH3,4,5,4
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","01-05-2025 14:00:00",23.8640158,78.80289321,SO2,7,15,11
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","01-05-2025 14:00:00",24.58434363,80.8549414,PM2.5,42,48,46
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","01-05-2025 14:00:00",24.58434363,80.8549414,NO2,12,12,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","01-05-2025 14:00:00",24.58434363,80.8549414,OZONE,3,12,9
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-05-2025 14:00:00",26.0881305,87.93840336,SO2,7,12,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2025 14:00:00",27.308328,84.531742,PM2.5,3,43,24
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2025 14:00:00",27.308328,84.531742,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2025 14:00:00",27.308328,84.531742,SO2,6,7,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2025 14:00:00",27.308328,84.531742,CO,28,120,87
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","01-05-2025 14:00:00",26.63086,84.90051,NO2,12,23,17
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-05-2025 14:00:00",25.376776,86.471523,CO,23,37,26
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.11442,85.39813,SO2,4,11,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.11442,85.39813,OZONE,33,91,60
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.265194,87.012947,SO2,13,58,31
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.265194,87.012947,OZONE,2,13,6
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-05-2025 14:00:00",25.204762,85.514960,NO2,9,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","01-05-2025 14:00:00",25.567520,83.966379,PM2.5,30,55,43
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","01-05-2025 14:00:00",25.567520,83.966379,PM10,39,79,55
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","01-05-2025 14:00:00",25.567520,83.966379,CO,24,28,27
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-05-2025 14:00:00",25.7808257,84.7446768,PM10,18,262,62
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-05-2025 14:00:00",25.7808257,84.7446768,SO2,6,64,11
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","01-05-2025 14:00:00",13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","01-05-2025 14:00:00",13.67,79.35,SO2,5,23,11
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-05-2025 14:00:00",16.486692,80.699436,PM2.5,46,54,48
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-05-2025 14:00:00",16.486692,80.699436,PM10,44,52,46
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-05-2025 14:00:00",16.486692,80.699436,NH3,5,7,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2025 14:00:00",16.509717,80.612222,PM2.5,47,89,65
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2025 14:00:00",16.509717,80.612222,NO2,27,61,38
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2025 14:00:00",16.509717,80.612222,CO,28,40,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2025 14:00:00",16.509717,80.612222,OZONE,8,24,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2025 14:00:00",16.554731,80.649110,NO2,20,22,21
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-05-2025 14:00:00",17.72,83.3,NH3,1,3,1
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-05-2025 14:00:00",17.72,83.3,CO,13,52,26
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-05-2025 14:00:00",17.72,83.3,OZONE,3,13,10
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2025 14:00:00",27.103358,93.679645,CO,10,20,11
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2025 14:00:00",27.103358,93.679645,OZONE,4,4,4
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-05-2025 14:00:00",16.5150833,80.5181667,SO2,9,20,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","01-05-2025 14:00:00",14.675886,77.593027,NO2,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-05-2025 14:00:00",13.204880,79.097889,SO2,11,15,12
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-05-2025 14:00:00",13.204880,79.097889,OZONE,17,36,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","01-05-2025 14:00:00",13.67,79.35,PM2.5,29,87,54
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","01-05-2025 14:00:00",13.67,79.35,PM10,29,92,59
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-05-2025 14:00:00",25.5626095,84.663264,CO,10,26,21
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-05-2025 14:00:00",24.75746,84.366208,PM10,29,409,125
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-05-2025 14:00:00",24.75746,84.366208,NH3,1,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","01-05-2025 14:00:00",25.42742023,86.13886079,NO2,90,126,108
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","01-05-2025 14:00:00",25.42742023,86.13886079,CO,35,63,47
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2025 14:00:00",26.80365,84.51954,PM10,33,117,59
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2025 14:00:00",26.80365,84.51954,NH3,4,5,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-05-2025 14:00:00",26.349082,92.68449,SO2,10,86,20
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-05-2025 14:00:00",26.349082,92.68449,OZONE,21,41,22
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","01-05-2025 14:00:00",26.446912,91.439057,SO2,1,6,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","01-05-2025 14:00:00",26.446912,91.439057,OZONE,12,20,15
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","01-05-2025 14:00:00",26.987634,94.636574,PM2.5,15,73,50
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-05-2025 14:00:00",26.146529,87.454184,NO2,7,7,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-05-2025 14:00:00",26.146529,87.454184,NH3,9,11,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2025 14:00:00",25.586562,85.043586,PM10,47,78,66
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2025 14:00:00",25.586562,85.043586,NO2,29,35,31
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2025 14:00:00",25.586562,85.043586,CO,35,63,43
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-05-2025 14:00:00",25.592539,85.227158,SO2,1,8,4
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-05-2025 14:00:00",25.592539,85.227158,OZONE,20,57,34
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-05-2025 14:00:00",25.619651,85.147382,NH3,1,54,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-05-2025 14:00:00",25.619651,85.147382,CO,32,66,53
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-05-2025 14:00:00",26.2028636,91.70046436,SO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-05-2025 14:00:00",26.187500,91.744194,SO2,30,39,34
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-05-2025 14:00:00",26.187500,91.744194,CO,18,90,40
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-05-2025 14:00:00",26.181742,91.78063,PM2.5,37,263,123
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-05-2025 14:00:00",26.181742,91.78063,SO2,20,22,21
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","01-05-2025 14:00:00",24.7955,84.9994,SO2,14,15,15
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-05-2025 14:00:00",24.792403,84.992416,PM10,64,119,92
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-05-2025 14:00:00",24.792403,84.992416,CO,22,61,39
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-05-2025 14:00:00",25.560083,87.553265,NO2,14,15,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","01-05-2025 14:00:00",30.735567,76.775714,CO,42,71,49
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","01-05-2025 14:00:00",30.735567,76.775714,OZONE,96,178,112
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2025 14:00:00",30.751462,76.762879,NH3,28,38,34
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2025 14:00:00",30.751462,76.762879,OZONE,34,86,54
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-05-2025 14:00:00",30.719859,76.738637,SO2,8,13,10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-05-2025 14:00:00",21.194815,81.314770,PM10,23,54,31
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2025 14:00:00",21.185571,81.343175,PM2.5,17,40,25
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2025 14:00:00",25.892357,86.590325,NO2,2,9,6
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2025 14:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-05-2025 14:00:00",25.859655,85.77944,PM10,28,75,44
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-05-2025 14:00:00",25.859655,85.77944,CO,6,137,108
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2025 14:00:00",24.952822,84.002396,PM2.5,58,113,88
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2025 14:00:00",24.952822,84.002396,PM10,45,84,68
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-05-2025 14:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.647622,77.3158090,PM10,133,212,171
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.647622,77.3158090,SO2,15,45,31
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.695381,77.181665,PM2.5,88,365,200
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.695381,77.181665,PM10,153,204,178
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.695381,77.181665,SO2,17,45,26
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-05-2025 14:00:00",28.4706914,77.1099364,PM10,169,258,205
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-05-2025 14:00:00",28.4706914,77.1099364,OZONE,168,314,310
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-05-2025 14:00:00",28.776200,77.051074,SO2,16,32,21
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","01-05-2025 14:00:00",21.224231,81.408350,PM2.5,16,41,23
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","01-05-2025 14:00:00",21.224231,81.408350,NH3,3,5,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-05-2025 14:00:00",22.08815,82.13737,NO2,12,20,18
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-05-2025 14:00:00",22.08815,82.13737,SO2,9,16,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","01-05-2025 14:00:00",22.368195,82.746431,PM10,28,56,38
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2025 14:00:00",22.348441,82.549611,PM2.5,40,79,51
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2025 14:00:00",22.348441,82.549611,SO2,6,12,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2025 14:00:00",22.348441,82.549611,CO,28,82,65
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","01-05-2025 14:00:00",22.1910172,83.5197009,SO2,10,74,26
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","01-05-2025 14:00:00",21.258815,81.578979,PM2.5,16,59,30
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","01-05-2025 14:00:00",21.219665,81.630094,PM2.5,7,14,11
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2025 14:00:00",25.599486,85.113666,SO2,3,4,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-05-2025 14:00:00",25.596727,85.085624,PM2.5,61,91,73
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-05-2025 14:00:00",25.596727,85.085624,SO2,3,4,4
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-05-2025 14:00:00",25.366336,87.117468,NO2,13,23,18
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2025 14:00:00",25.892357,86.590325,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-05-2025 14:00:00",28.6811736,77.3025234,NH3,7,11,9
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2025 14:00:00",28.628624,77.241060,PM2.5,89,216,139
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2025 14:00:00",28.628624,77.241060,OZONE,6,36,17
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-05-2025 14:00:00",28.732820,77.170633,PM10,157,318,199
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-05-2025 14:00:00",28.732820,77.170633,NO2,18,62,35
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","01-05-2025 14:00:00",21.219665,81.630094,OZONE,7,21,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2025 14:00:00",21.237755,81.705301,OZONE,2,18,8
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-05-2025 14:00:00",21.371751,81.664929,NO2,22,42,33
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-05-2025 14:00:00",28.7500499,77.1112615,NH3,11,15,12
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-05-2025 14:00:00",28.5710274,77.0719006,PM10,146,215,168
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","01-05-2025 14:00:00",28.6573814,77.1585447,OZONE,13,157,73
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","01-05-2025 14:00:00",28.530785,77.271255,PM2.5,83,163,121
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","01-05-2025 14:00:00",28.530785,77.271255,PM10,138,314,180
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","01-05-2025 14:00:00",28.530785,77.271255,SO2,9,22,13
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2025 14:00:00",28.623763,77.287209,NH3,8,10,9
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2025 14:00:00",28.623763,77.287209,CO,54,70,65
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2025 14:00:00",28.623763,77.287209,OZONE,48,149,75
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","01-05-2025 14:00:00",28.674045,77.131023,PM10,129,175,145
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","01-05-2025 14:00:00",28.674045,77.131023,SO2,15,37,28
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2025 14:00:00",28.639652,77.146275,PM10,115,178,140
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2025 14:00:00",28.639652,77.146275,NO2,22,56,35
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2025 14:00:00",28.639652,77.146275,SO2,9,34,19
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2025 14:00:00",28.639652,77.146275,OZONE,41,111,65
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.710508,77.249485,PM2.5,65,163,97
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.710508,77.249485,NO2,25,70,40
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","01-05-2025 14:00:00",28.710508,77.249485,CO,44,66,55
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","01-05-2025 14:00:00",28.531346,77.190156,PM10,138,185,158
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","01-05-2025 14:00:00",28.531346,77.190156,NH3,7,10,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","01-05-2025 14:00:00",28.531346,77.190156,OZONE,32,134,68
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","01-05-2025 14:00:00",28.699793,77.165453,PM2.5,98,203,152
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","01-05-2025 14:00:00",28.699793,77.165453,NO2,58,146,87
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","01-05-2025 14:00:00",28.60909,77.0325413,SO2,10,35,24
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","01-05-2025 14:00:00",28.60909,77.0325413,OZONE,5,69,27
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","01-05-2025 14:00:00",28.570173,76.933762,PM10,121,183,146
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","01-05-2025 14:00:00",28.570173,76.933762,NH3,8,12,10
India,Delhi,Delhi,"Narela, Delhi - DPCC","01-05-2025 14:00:00",28.822836,77.101981,NO2,23,47,35
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","01-05-2025 14:00:00",28.567890,77.250515,PM2.5,95,203,136
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","01-05-2025 14:00:00",28.567890,77.250515,NO2,23,72,40
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","01-05-2025 14:00:00",23.016834,72.625775,CO,32,62,42
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","01-05-2025 14:00:00",23.041137,72.456691,NO2,7,26,16
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","01-05-2025 14:00:00",23.041137,72.456691,SO2,5,24,14
